keyword,headline,published_at,date,sentiment
Metro,"Memphis is the most dangerous metro area for pedestrians, data shows. Why is that?",2024-06-10 10:01:22+00:00,2024-06-10,-0.04999999999999999
Metro,AirTag crucial to recovery of $5 million of stolen tools in Metro DC,2024-06-01 01:21:54+00:00,2024-06-01,0.0
Metro,Passe Navigo finally comes to Wallet app on iPhone and Apple Watch in Paris,2024-05-21 14:11:32+00:00,2024-05-21,0.0
Metro,Drake Raps Over Metro Boomin’s “BBL Drizzy” Diss on New Sexyy Red Song: Listen,2024-05-24 13:34:35+00:00,2024-05-24,0.06818181818181818
Metro,Latest Marvel’s Spider-Man 2 update adds eight new suits completely free of charge,2024-06-12 12:48:59+00:00,2024-06-12,0.34545454545454546
Metro,National Weather Service forecasts more sweltering heat this week for Phoenix and Las Vegas areas,2024-06-09 20:26:07+00:00,2024-06-09,0.5
Metro,"Portland police identify 3 men accused of pickpocketing Costco, WinCo shoppers on multiple occasions",2024-05-24 23:18:21+00:00,2024-05-24,0.0
Metro,New Motorola Edge pushes the midrange envelope with a premium design,2024-06-04 13:00:00+00:00,2024-06-04,0.13636363636363635
Metro,Six innovative infrastructure projects from bridges to boardwalks,2024-05-24 09:10:38+00:00,2024-05-24,0.5
Metro,Why Canadians are angry with their biggest supermarket,2024-06-06 02:01:04+00:00,2024-06-06,-0.5
Metro,5 carriers you should use instead of T-Mobile,2024-06-17 15:00:05+00:00,2024-06-17,0.0
Metro,U.S. gets extreme weather forecast. Here’s what’s expected,2024-06-17 13:34:13+00:00,2024-06-17,-0.1125
Metro,Junkyard Gem: 2003 Chevrolet Tracker,2024-05-22 21:42:00+00:00,2024-05-22,0.0
Metro,"Waterworks in Midtown Tallahassee to be torn down for parking lot, bookstore expansion",2024-06-13 18:17:56+00:00,2024-06-13,-0.15555555555555559
Metro,A Homeowner Mutiny in Florida Is Leaving the State More Vulnerable to Hurricanes,2024-06-04 11:55:00+00:00,2024-06-04,0.0
Metro,These Are the Best Places to Find Free or Ultra-Cheap Games on PC and Phone,2024-05-24 12:40:00+00:00,2024-05-24,0.7
Metro,Police Officer Reiterates Scottie Scheffler Injured Him Despite Charges Being Dropped,2024-05-30 16:10:17+00:00,2024-05-30,0.0
Metro,T-Mobile to acquire U.S. Cellular in $4 billion deal,2024-05-28 13:32:20+00:00,2024-05-28,0.0
Metro,Deadliest cities in America for pedestrians,2024-05-30 16:30:00+00:00,2024-05-30,0.0
Metro,"American Airlines Flight Attendants Can't Afford Food, Shelter",2024-06-11 17:45:00+00:00,2024-06-11,0.0
Metro,Summer Games Fest has already begun for the Meta Quest 3,2024-06-04 18:54:32+00:00,2024-06-04,0.0
Metro,Officer involved in Scottie Scheffler arrest violated body-worn camera policy: Chief,2024-05-23 17:08:36+00:00,2024-05-23,-0.05
Metro,Drake Raps Over Metro Boomin’s ‘BBL Drizzy’ Diss Beat on Sexyy Red’s Track ‘U My Everything’,2024-05-24 04:52:39+00:00,2024-05-24,0.0
Metro,Court date for Scottie Scheffler’s charge of assaulting police officer delayed to June,2024-05-21 13:33:59+00:00,2024-05-21,0.0
Metro,"I drove the Chevy Equinox EV. It's a solid, much-needed addition to the electric crossover market",2024-05-24 18:44:36+00:00,2024-05-24,0.0
Metro,Public Records Show Cops Are Still Very Interested In Surveilling People Who Protest Against Cops,2024-05-21 17:48:28+00:00,2024-05-21,0.1625
Metro,"The Nike KD 17 ""Producer Pack"" Celebrates Three of Kevin Durant's Favorite Artists",2024-05-24 19:38:49+00:00,2024-05-24,0.5
Metro,Celtics? Mavs? Drake & Metro Boomin Are the Real NBA Finals Rivals,2024-06-06 16:09:32+00:00,2024-06-06,0.2
Metro,Get the Affordable Nokia C300 for an even Lower Price!,2024-05-28 20:18:48+00:00,2024-05-28,0.0
Metro,"When Is Duplicate Content Acceptable For Local SEO? Google Explains via @sejournal, @MattGSouthern",2024-06-13 21:10:07+00:00,2024-06-13,0.0
Metro,Gulf of Mexico Dead Zone,2024-06-16 13:16:40+00:00,2024-06-16,-0.2
Metro,"Downtown Atlanta water service disrupted, forcing business closings, water boil notice",2024-06-01 14:39:19+00:00,2024-06-01,0.0
Metro,Watch Truth Cult Play Their Final Show,2024-05-26 13:58:21+00:00,2024-05-26,0.0
Metro,"Tap-and-go payment for subway, train and bus riders finally coming to NYC area by 2025",2024-05-31 16:30:54+00:00,2024-05-31,0.0
Metro,Millennials explain the joy and sacrifice of living alone,2024-05-25 08:01:01+00:00,2024-05-25,0.8
Metro,City leader outraged after video shows officers allegedly 'dump' man on street,2024-06-08 19:45:33+00:00,2024-06-08,-0.5
Metro,"In Georgia, Biden’s coalition has frayed since his narrow win in 2020",2024-05-25 11:21:24+00:00,2024-05-25,0.30000000000000004
Metro,Still riding LA's metro after the pandemic? You probably think it's safer than those who don't anymore,2024-06-05 19:18:32+00:00,2024-06-05,0.0
Metro,CoreLogic: US Home Prices Increased 5.3% Year-over-year in April,2024-06-04 12:00:00+00:00,2024-06-04,0.0
Metro,Metro Bank’s Share Structure and Accolades,2024-06-03 15:20:19+00:00,2024-06-03,0.0
Metro,I drove the electric Chevrolet Silverado. It's a beast that could convince truck people to love EVs.,2024-05-23 20:27:12+00:00,2024-05-23,0.5
Metro,I toured an Arizona neighborhood that banned cars and found a walkable oasis in the middle of a Phoenix suburb,2024-05-22 13:24:02+00:00,2024-05-22,0.0
Metro,"When Kevin Tien's Washington, DC, restaurant abruptly closed, he took reopening it into his own hands",2024-05-31 12:23:01+00:00,2024-05-31,0.25
Metro,"Biden policy switch means fewer migrants will reach NYC, experts say",2024-06-06 14:22:00+00:00,2024-06-06,0.0
Metro,Facial Recognition Still Struggles To Recognize Faces As More People Are Misidentified As Criminals,2024-05-29 17:49:10+00:00,2024-05-29,0.25
Metro,American Airlines flight attendants said they're sleeping in cars because they can't afford the cost of living,2024-06-11 22:55:40+00:00,2024-06-11,0.0
Metro,"American Airlines strike, Nvidia's stock surge, and Trump Media's losses: The week's most popular stories",2024-06-15 09:00:00+00:00,2024-06-15,0.3666666666666667
Metro,"American Airlines flight attendants, Nvidia's stock surge, Wells Fargo workers fake it: Business news roundup",2024-06-15 13:00:00+00:00,2024-06-15,-0.25
Metro,"Nashville Denies Morgan Wallen Sign Outside His Bar, Citing His Harmful Actions",2024-05-22 14:56:25+00:00,2024-05-22,0.0
Metro,These Are The Cheapest Convertibles On Sale Today,2024-06-19 14:00:00+00:00,2024-06-19,0.0
Metro,Billie Eilish's 'HIT ME HARD AND SOFT' Debuts at No. 2 on Billboard 200,2024-05-27 07:08:55+00:00,2024-05-27,-0.09583333333333334
Metro,"Rolling Loud Thailand Announces Initial 2024 Headlines by A$AP Rocky, Tyla, Wiz Khalifa and Ski Mask the Slump God",2024-06-11 17:47:59+00:00,2024-06-11,0.05
Metro,Don Toliver Guides Us Through His New World on 'HARDSTONE PSYCHO',2024-06-14 14:25:11+00:00,2024-06-14,0.13636363636363635
Metro,"RM Earns His Biggest Solo Debut as 'Right Place, Wrong Person' Opens at No. 5",2024-06-04 03:02:18+00:00,2024-06-04,-0.10714285714285715
Metro,Playboi Carti Debuts New Songs at Lyrical Lemonade's Summer Smash Festival,2024-06-17 15:24:11+00:00,2024-06-17,0.13636363636363635
Metro,T-Mobile is buying one of the largest carriers in the U.S.,2024-05-28 18:02:52+00:00,2024-05-28,0.0
Metro,The new Motorola Edge (2024) looks like an incredible Pixel 8a alternative,2024-06-04 13:00:49+00:00,2024-06-04,0.5181818181818182
Metro,Drake Raps Over ‘BBL Drizzy’: Trolls Critics—But Not Kendrick Lamar Directly,2024-05-24 14:58:00+00:00,2024-05-24,0.1
Metro,"Best Internet Providers in Charles Town, West Virginia - CNET",2024-06-19 20:55:00+00:00,2024-06-19,1.0
Metro,"Southside and LUCKI Slow It Down on ""Elegant""",2024-05-24 16:38:44+00:00,2024-05-24,0.0148148148148148
Metro,Chelsea back in for Duran - Wednesday's gossip,2024-06-11 22:15:09+00:00,2024-06-11,0.0
Metro,Le vieux Paris n'est plus,2024-06-06 05:05:05+00:00,2024-06-06,0.0
Metro,"Cults Announce New Album To the Ghosts, Share New Song “Left My Keys”: Listen",2024-06-07 13:47:17+00:00,2024-06-07,0.0909090909090909
Metro,Marvel's Spider-Man 2 Gets Eight New Costumes In Free Update Today,2024-06-18 17:47:00+00:00,2024-06-18,0.2681818181818182
Metro,Detroit Police Apprehend the Alleged ‘Beavis and Butt-Head’ Graffiti Menace,2024-06-15 15:30:00+00:00,2024-06-15,-0.1
Metro,Business Exodus Continues: China's Cofco Has Enough With Crime-Ridden Downtown Detroit,2024-05-29 10:56:05+00:00,2024-05-29,0.0
Metro,"Marvel’s Spider-Man 2 update includes suit collab and fan favorites, available June 18",2024-06-11 15:00:13+00:00,2024-06-11,0.4
Metro,How good can a $160 Android phone really be? I used one to find out,2024-05-27 12:00:13+00:00,2024-05-27,0.44999999999999996
Metro,OMA converts derelict Detroit bakery into Lantern arts space,2024-05-21 17:00:06+00:00,2024-05-21,0.0
Metro,Drake Raps Over “BBL Drizzy” Sample On Sexyy Red’s “U My Everything”,2024-05-24 12:50:35+00:00,2024-05-24,0.0
Metro,[Removed],1970-01-01 00:00:00+00:00,1970-01-01,0.0
Metro,[Removed],1970-01-01 00:00:00+00:00,1970-01-01,0.0
Metro,[Removed],1970-01-01 00:00:00+00:00,1970-01-01,0.0
Metro,Metro Boomin Donates $100K To Single Mom-Run Nonprofits In Honor Of His Mother,2024-05-23 11:55:10+00:00,2024-05-23,-0.07142857142857142
Metro,How To Get Around Paris During The Olympic Games,2024-06-11 19:54:36+00:00,2024-06-11,0.0
Metro,"With less than two months to go, is Paris ready for the 2024 Olympics?",2024-06-12 12:20:17+00:00,2024-06-12,0.016666666666666677
Metro,"United’s latest cross-country route a big win for both Washington, DC, and Palm Springs",2024-05-24 20:30:28+00:00,2024-05-24,0.43333333333333335
Metro,Fashion Club – “Rotten Mind” (Feat. Julie Byrne),2024-05-22 19:15:40+00:00,2024-05-22,0.0
Metro,Mk.gee Announces Fall 2024 World Tour,2024-06-10 17:21:26+00:00,2024-06-10,0.0
Metro,"How Forbidden Planet Tricked MGM Into Funding Its Elaborate, Expensive Sci-Fi Sets",2024-05-22 17:00:00+00:00,2024-05-22,0.0
Metro,"Daily Deals: HP OMEN Monitor, Ryzen 5900X, Igloo 100 QT Cooler, and More",2024-06-16 18:00:19+00:00,2024-06-16,0.25
Metro,Officer who arrested Scheffler is disciplined,2024-05-23 19:13:49+00:00,2024-05-23,0.0
Metro,Making housing more affordable means your home's value will have to come down,2024-06-01 14:25:22+00:00,2024-06-01,0.17222222222222222
Metro,Drake Is Out Here Remixing “Hey There Delilah”,2024-06-04 12:47:03+00:00,2024-06-04,0.0
Metro,Watch Playboi Carti Debut New Songs At Lyrical Lemonade Summer Smash,2024-06-16 18:18:06+00:00,2024-06-16,0.13636363636363635
Metro,YMCA of Metropolitan Chicago Named Official Community Impact Partner of Chicago Sky,2024-05-29 17:50:05+00:00,2024-05-29,0.0
Metro,Paris aims for the most sustainable Olympics yet; organizers say plan isn't perfect,2024-06-02 03:50:23+00:00,2024-06-02,0.75
MRU,Metro (TSE:MRU) Shares Pass Above 200-Day Moving Average of $70.87,2024-05-25 07:24:43+00:00,2024-05-25,-0.075
MRU,The Country With the Best Architecture in Asia,2024-05-27 00:43:03+00:00,2024-05-27,1.0
MRU,Ex-rugby union employee to be tried in court for using 58 forged cheques of over RM2mil,2024-05-27 12:08:00+00:00,2024-05-27,0.0
MRU,SQL Server Management Studio 20 New Features and Functionality,2024-05-27 04:11:04+00:00,2024-05-27,0.13636363636363635
MRU,Metro Inc. (TSE:MRU) Receives Average Recommendation of “Hold” from Analysts,2024-06-03 07:42:44+00:00,2024-06-03,-0.15
MRU,Fibocom Propels 5G RedCap CPE Solution Integrated with Newly Launched RedCap Module FG332 and Wi-Fi 7/6 Technologies at Computex 2024,2024-06-06 09:12:04+00:00,2024-06-06,0.13636363636363635
MRU,Merge tag 'tty-6.10-rc1-fixes' of git://git.kernel.org/pub/scm/linux/kernel/git/gregkh/tty,2024-05-24 15:38:28+00:00,2024-05-24,0.0
MRU,"Vulnerability Summary for the Week of May 27, 2024",2024-06-03 12:24:01+00:00,2024-06-03,0.0
MRU,"Vulnerability Summary for the Week of May 13, 2024",2024-05-21 13:49:38+00:00,2024-05-21,0.0
MRU,Whanganui Senior rugby: Utiku Old Boys remain top of table,2024-06-02 17:00:00+00:00,2024-06-02,0.3
MRU,American Lithium : FALCHANI LITHIUM PROJECT Form 6 K,2024-06-12 17:15:47+00:00,2024-06-12,0.0
MRU,Merge tag 'char-misc-6.10-rc1' of git://git.kernel.org/pub/scm/linux/kernel/git/gregkh/char-misc,2024-05-22 19:26:46+00:00,2024-05-22,0.0
MRU.TO,FLO to install 500 fast EV chargers at 130 Metro grocery stores in Ontario and Quebec,2024-06-04 11:00:14+00:00,2024-06-04,0.2
MRU.TO,Best Canadian Foundational Stocks [Podcast],2024-05-22 10:30:57+00:00,2024-05-22,1.0
Magna International Inc.,EV Maker Fisker Files for Bankruptcy,2024-06-18 14:40:00+00:00,2024-06-18,0.0
Magna International Inc.,EV Maker Fisker Files for Bankruptcy After Its Glitchy SUV Flops,2024-06-18 11:00:05+00:00,2024-06-18,0.0
Magna International Inc.,Magna International Inc.'s (TSE:MG) Intrinsic Value Is Potentially 91% Above Its Share Price,2024-05-30 10:48:16+00:00,2024-05-30,0.0
Magna International Inc.,Magna International Inc: Paradigm shift,2024-06-17 09:31:36+00:00,2024-06-17,0.0
Magna International Inc.,Magna International Issues $450M Senior Notes,2024-05-30 22:14:14+00:00,2024-05-30,0.0
Magna International Inc.,Magna International’s CAD$450M Notes Offering,2024-05-27 23:40:07+00:00,2024-05-27,0.0
Magna International Inc.,Brokerages Set Magna International Inc. (NYSE:MGA) PT at $60.00,2024-06-07 06:36:44+00:00,2024-06-07,0.0
Magna International Inc.,TSX Growth Companies With High Insider Ownership Unveiled,2024-06-17 12:06:54+00:00,2024-06-17,0.16
Magna International Inc.,Magna Announces CAD Senior Notes Offering,2024-05-27 22:55:05+00:00,2024-05-27,0.0
Magna International Inc.,Magna International (NYSE:MGA) Sets New 1-Year Low at $45.59,2024-05-25 10:02:57+00:00,2024-05-25,0.04545454545454545
Magna International Inc.,Magna International (NYSE:MGA) Reaches New 1-Year Low at $42.83,2024-06-13 10:33:01+00:00,2024-06-13,0.04545454545454545
Magna International Inc.,June 2024 Insight Into TSX Growth Companies With High Insider Ownership,2024-06-14 12:01:16+00:00,2024-06-14,0.16
Magna International Inc.,TSX Growth Leaders With High Insider Stakes June 2024,2024-06-13 12:01:21+00:00,2024-06-13,0.16
Magna International Inc.,Magna Announces CAD Senior Notes Offering,2024-05-27 22:56:45+00:00,2024-05-27,0.0
Magna International Inc.,Canadian businessman Frank Stronach arrested on charges of sexual assault,2024-06-08 01:41:07+00:00,2024-06-08,0.5
Magna International Inc.,Tesla rival Fisker files for bankruptcy,2024-06-18 11:57:52+00:00,2024-06-18,0.0
Magna International Inc.,"Parallel Advisors LLC Has $154,000 Stake in Magna International Inc. (NYSE:MGA)",2024-06-05 09:54:47+00:00,2024-06-05,0.0
Magna International Inc.,"Jones Financial Companies Lllp Buys 2,624 Shares of Magna International Inc. (NYSE:MGA)",2024-06-05 11:54:52+00:00,2024-06-05,0.0
Magna International Inc.,Syon Capital LLC Buys New Holdings in Magna International Inc. (NYSE:MGA),2024-06-18 09:00:44+00:00,2024-06-18,0.06818181818181818
Magna International Inc.,Magna Awarded Reconfigurable Seating Business With Chinese OEM,2024-06-18 04:00:08+00:00,2024-06-18,0.0
Magna International Inc.,Global Automotive Adaptive Cruise Control Market Size To Worth USD 72.39 Billion By 2033 | CAGR Of 16.57%,2024-06-13 00:00:00+00:00,2024-06-13,0.15
Magna International Inc.,Three TSX Growth Companies With High Insider Ownership And Earnings Growth Up To 68%,2024-05-27 12:01:25+00:00,2024-05-27,0.16
Magna International Inc.,Unveiling High Insider Ownership Growth Companies On The TSX,2024-06-19 12:01:22+00:00,2024-06-19,0.16
Magna International Inc.,TKH N : Closing of the Divestment of HE System Electronic,2024-06-03 05:30:06+00:00,2024-06-03,0.0
Magna International Inc.,Gold Hunter Consolidates Large Gold District in Newfoundland,2024-05-29 16:05:06+00:00,2024-05-29,0.21428571428571427
Magna International Inc.,Magna Awarded Reconfigurable Seating Business With Chinese OEM,2024-06-18 04:12:03+00:00,2024-06-18,0.0
Magna International Inc.,Canadian Tycoon Frank Stronach Arrested in Sex Assault Case,2024-06-08 15:25:16+00:00,2024-06-08,0.0
Magna International Inc.,Serve Robotics Announces Nomination of David Goldberg to its Board of Directors,2024-06-05 13:11:08+00:00,2024-06-05,0.0
Magna International Inc.,"Granite Real Estate Investment Trust (TSE:GRT) Senior Officer Acquires C$27,000.00 in Stock",2024-06-01 11:28:48+00:00,2024-06-01,0.2
Magna International Inc.,"Insider Buying: Granite Real Estate Investment Trust (TSE:GRT) Senior Officer Purchases C$25,308.75 in Stock",2024-06-02 11:52:43+00:00,2024-06-02,0.2
Magna International Inc.,"Granite Real Estate Investment Trust (TSE:GRT) Director Buys C$67,256.00 in Stock",2024-06-17 12:32:41+00:00,2024-06-17,0.2
Magna International Inc.,EV Maker Fisker Files for Bankruptcy After Its Glitchy SUV Flops,2024-06-18 11:17:59+00:00,2024-06-18,0.0
Magna International Inc.,IFF Appoints Margarita Paláu-Hernández to Board of Directors,2024-05-30 20:18:07+00:00,2024-05-30,0.0
Magna International Inc.,Granite Real Estate Investment Trust (TSE:GRT) Director Kevan Stuart Gorrie Acquires 200 Shares,2024-06-17 14:22:41+00:00,2024-06-17,0.2
Magna International Inc.,"Global Electric Commercial Vehicle Traction Motor Market Report 2024-2030: Insights Into Market Dynamics, Pricing, BOM, Supply Chain, Ecosystem, Patents, Case Studies, Technologies, Leading Market Players",2024-06-06 08:23:00+00:00,2024-06-06,0.0
Magna International Inc.,Carlyle : Makes Leadership Announcement in Americas Corporate Private Equity,2024-06-12 12:03:07+00:00,2024-06-12,0.0
Magna International Inc.,Global OTR Tires Market Size To Worth Exceed USD 8.71 Billion By 2033 | CAGR Of 6.41%,2024-06-05 00:00:00+00:00,2024-06-05,0.15
Magna International Inc.,"Automotive Ancillaries’ Products Market to Reach $28,583 million, Globally, by 2032 at 6.6% CAGR: Allied Market Research",2024-05-22 12:48:00+00:00,2024-05-22,0.0
Magna International Inc.,Weekly Climate and Energy News Roundup #599,2024-05-27 21:00:00+00:00,2024-05-27,0.0
Magna International Inc.,Can Fite BioPharma : NOTICE OF 2024 ANNUAL GENERAL MEETING OF SHAREHOLDERS - Form 6-K,2024-05-22 20:17:10+00:00,2024-05-22,0.05000000000000002
Magna International Inc.,"XTL Biopharmaceuticals : NOTICE OF ANNUAL AND EXTRAORDINARY GENERAL MEETING OF SHAREHOLDERS TO BE HELD ON JULY 22, 2024 Form 6 K",2024-06-12 20:10:24+00:00,2024-06-12,0.19166666666666665
Magna,EV Maker Fisker Files for Bankruptcy,2024-06-18 14:40:00+00:00,2024-06-18,0.0
Magna,"Fisker is out of cash, not making cars, and filing for bankruptcy",2024-06-18 20:53:28+00:00,2024-06-18,0.0
Magna,Canadian auto parts billionaire Frank Stronach accused of sexually assaulting 3 complainants,2024-06-14 21:16:32+00:00,2024-06-14,0.5
Magna,Blog Post Title,2024-06-09 02:29:33+00:00,2024-06-09,0.0
Magna,Blog Post Title,2024-06-09 02:29:32+00:00,2024-06-09,0.0
Magna,Blog Post Title,2024-06-09 02:29:34+00:00,2024-06-09,0.0
Magna,Blog Post Title,2024-06-09 02:29:33+00:00,2024-06-09,0.0
Magna,Blog Post Title,2024-06-09 02:29:33+00:00,2024-06-09,0.0
Magna,Blog Post Title,2024-06-09 02:29:33+00:00,2024-06-09,0.0
Magna,Blog Post Title,2024-06-09 02:29:33+00:00,2024-06-09,0.0
